FlowCell Text Data File: 230207_sample3.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:09:01
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
495865.690, 102069.238, 21.15, -0.216173, , 
495137.000, 102056.929, 21.19, -0.213135, , 
493924.190, 101973.905, 21.24, -0.209447, , 
493733.714, 101884.000, 21.28, -0.210564, , 
493497.048, 102018.452, 21.32, -0.206517, , 
492874.667, 102050.690, 21.36, -0.202966, , 
492696.405, 102104.381, 21.40, -0.200969, , 
492318.048, 102102.548, 21.45, -0.199280, , 
491841.738, 102040.143, 21.49, -0.198478, , 
491771.571, 102117.048, 21.53, -0.196461, , 
490857.357, 102128.643, 21.57, -0.192018, , 
490701.167, 102091.714, 21.62, -0.192116, , 
490064.429, 102041.405, 21.66, -0.190303, , 
490357.167, 102099.786, 21.70, -0.190360, , 
489829.738, 102050.119, 21.74, -0.189033, , 
489572.619, 102038.143, 21.79, -0.188115, , 
489472.643, 102000.929, 21.83, -0.188477, , 
489937.786, 102125.952, 21.87, -0.187858, , 
489344.667, 102037.952, 21.91, -0.187072, , 
489317.238, 102052.810, 21.95, -0.186618, , 
489352.000, 102022.310, 22.00, -0.187450, , 
488922.857, 102040.048, 22.04, -0.185085, , 
489024.405, 102031.929, 22.08, -0.185731, , 
489131.024, 102071.333, 22.12, -0.185353, , 
489289.000, 102113.952, 22.17, -0.185140, , 
489764.286, 102181.762, 22.21, -0.185831, , 
489563.595, 102168.571, 22.25, -0.185199, , 
490052.381, 102163.190, 22.29, -0.187564, , 
489807.190, 102106.238, 22.33, -0.187692, , 
490307.333, 102171.881, 22.38, -0.188543, , 
490268.524, 102115.976, 22.42, -0.189596, , 
490502.595, 102097.905, 22.46, -0.191069, , 
490766.310, 102170.262, 22.50, -0.190684, , 
490379.881, 102099.024, 22.55, -0.190481, , 
490805.286, 102023.952, 22.59, -0.194088, , 
491392.667, 102077.643, 22.63, -0.195595, , 
491677.405, 102125.833, 22.67, -0.195837, , 
491927.714, 102070.929, 22.71, -0.198192, , 
492631.571, 102128.952, 22.76, -0.200131, , 
493092.738, 102155.905, 22.80, -0.201643, , 
492866.310, 102160.762, 22.84, -0.200502, , 
493964.976, 102124.762, 22.88, -0.206306, , 
494308.786, 102094.357, 22.92, -0.208542, , 
495135.929, 102100.048, 22.97, -0.212179, , 
495940.786, 102108.524, 23.01, -0.215648, , 
496388.833, 102099.667, 23.05, -0.217875, , 
496766.690, 102074.810, 23.09, -0.220136, , 
497466.881, 102080.905, 23.14, -0.223171, , 
498158.500, 102070.000, 23.18, -0.226538, , 
498741.286, 102043.548, 23.22, -0.229752, , 
499342.667, 101990.333, 23.26, -0.233638, , 
499963.976, 102014.286, 23.31, -0.235908, , 
501432.714, 102056.000, 23.35, -0.241590, , 
502389.738, 102084.952, 23.39, -0.245242, , 
502907.976, 102070.548, 23.43, -0.247880, , 
503968.143, 102092.048, 23.47, -0.252145, 3, 1.114
504889.190, 102119.571, 23.52, -0.255648, , 
505592.786, 102119.357, 23.56, -0.258786, , 
506253.476, 102058.024, 23.60, -0.263077, , 
507362.810, 102096.143, 23.64, -0.267163, , 
508080.786, 102089.429, 23.69, -0.270493, , 
509324.952, 102112.714, 23.73, -0.275484, , 
509841.952, 102057.333, 23.77, -0.278988, , 
510645.333, 102048.619, 23.81, -0.282723, , 
511491.310, 101995.619, 23.86, -0.287618, , 
512503.714, 102045.929, 23.90, -0.290958, , 
513098.310, 102021.524, 23.94, -0.294105, , 
513437.214, 101968.333, 23.98, -0.296765, , 
514691.738, 101980.524, 24.02, -0.301988, , 
515434.786, 102007.714, 24.07, -0.304635, , 
516295.286, 101994.976, 24.11, -0.308669, , 
517151.595, 101959.571, 24.15, -0.313180, , 
517890.119, 101995.000, 24.19, -0.315610, , 
518628.571, 102000.048, 24.23, -0.318705, , 
518812.286, 101985.595, 24.28, -0.319821, , 
519717.667, 101985.595, 24.32, -0.323745, , 
520244.333, 101962.881, 24.36, -0.326525, , 
520759.595, 101970.357, 24.40, -0.328588, , 
521247.690, 101965.095, 24.44, -0.330813, , 
522069.762, 102010.548, 24.49, -0.333356, , 
522580.714, 102017.048, 24.53, -0.335414, , 
523561.571, 102061.286, 24.57, -0.338658, , 
523857.333, 102028.595, 24.62, -0.340650, , 
524256.143, 102087.000, 24.66, -0.341075, , 
524986.310, 102096.167, 24.70, -0.344005, , 
525203.167, 102053.690, 24.74, -0.345871, , 
525539.000, 102031.976, 24.78, -0.347788, , 
525656.810, 101960.071, 24.82, -0.349879, , 
525874.333, 101968.048, 24.87, -0.350634, , 
525902.667, 101958.690, 24.91, -0.350962, , 
526618.071, 102027.167, 24.95, -0.352511, , 
526785.024, 102027.167, 24.99, -0.353224, , 
527170.905, 102027.167, 25.04, -0.354872, , 
527754.048, 102027.167, 25.08, -0.357360, , 
527792.548, 102027.167, 25.12, -0.357524, , 
528015.048, 102027.167, 25.16, -0.358472, , 
528455.119, 102027.167, 25.21, -0.360347, , 
528186.048, 102027.167, 25.25, -0.359201, , 
528605.310, 102027.167, 25.29, -0.360987, , 
528799.786, 102027.167, 25.33, -0.361815, , 
528831.143, 102027.167, 25.37, -0.361948, , 
529108.333, 102027.167, 25.42, -0.363127, , 
529359.619, 102010.571, 25.46, -0.364562, , 
529610.286, 102007.357, 25.50, -0.365698, , 
529508.310, 101949.690, 25.55, -0.366537, , 
529567.000, 101984.952, 25.59, -0.366009, , 
529756.000, 102015.857, 25.63, -0.366130, , 
529823.286, 101971.952, 25.67, -0.367384, , 
529876.619, 101997.500, 25.71, -0.367047, , 
529916.357, 101988.595, 25.76, -0.367412, , 
530239.214, 101986.333, 25.80, -0.368833, , 
530002.286, 101953.571, 25.84, -0.368550, , 
530482.810, 101999.476, 25.88, -0.369577, , 
530346.000, 101994.786, 25.92, -0.369100, , 
530291.952, 101976.333, 25.97, -0.369277, , 
529991.786, 101875.833, 26.01, -0.370222, , 
530006.929, 101924.881, 26.05, -0.369203, , 
530084.786, 101935.048, 26.10, -0.369309, , 
529573.429, 101876.548, 26.14, -0.368429, , 
529761.857, 101881.452, 26.18, -0.369122, , 
530211.762, 101923.119, 26.22, -0.370112, , 
529828.881, 101875.833, 26.26, -0.369530, , 
530035.310, 101910.500, 26.30, -0.369641, , 
530053.786, 101936.214, 26.35, -0.369152, , 
530271.619, 102003.000, 26.39, -0.368603, , 
530383.000, 102026.214, 26.43, -0.368563, , 
530373.690, 102004.286, 26.47, -0.369007, , 
530114.952, 101907.595, 26.52, -0.370044, , 
529599.952, 101887.119, 26.56, -0.368308, , 
529730.381, 101892.810, 26.60, -0.368737, , 
529553.190, 101897.405, 26.64, -0.367883, , 
529689.167, 101879.690, 26.68, -0.368852, , 
529593.333, 101868.643, 26.73, -0.368688, , 
529808.952, 101941.738, 26.77, -0.367990, , 
529240.024, 101926.214, 26.81, -0.365915, , 
529148.857, 101880.310, 26.85, -0.366541, , 
528987.714, 101875.643, 26.90, -0.365959, , 
528352.357, 101811.881, 26.94, -0.364663, , 
528612.262, 101853.524, 26.98, -0.364850, , 
528586.548, 101881.667, 27.02, -0.364118, , 
528272.048, 101932.976, 27.06, -0.361646, , 
528135.024, 101937.000, 27.11, -0.360973, , 
526806.262, 101838.976, 27.15, -0.357469, , 
526651.405, 101861.667, 27.19, -0.356306, , 
526501.643, 101809.619, 27.23, -0.356817, , 
525780.690, 101819.000, 27.27, -0.353526, , 
524952.929, 101851.500, 27.32, -0.349262, , 
524600.643, 101850.690, 27.36, -0.347769, , 
524076.024, 101919.167, 27.40, -0.344005, , 
523110.333, 101914.857, 27.45, -0.339949, , 
522130.000, 101904.119, 27.49, -0.335965, , 
521050.643, 101926.333, 27.53, -0.330817, , 
520647.643, 101963.381, 27.57, -0.328258, , 
519123.952, 101927.048, 27.61, -0.322465, , 
517491.571, 101897.190, 27.65, -0.316036, , 
516206.143, 101897.714, 27.70, -0.310428, , 
515029.857, 101979.690, 27.74, -0.303484, , 
513684.310, 101962.905, 27.78, -0.297968, , 
512167.905, 101879.952, 27.82, -0.293146, , 
510398.571, 101847.619, 27.87, -0.286073, , 
508778.262, 101834.667, 27.91, -0.279203, , 
507264.619, 101880.024, 27.95, -0.271496, , 
505592.119, 101898.310, 27.99, -0.263660, , 
504068.167, 101906.333, 28.04, -0.256689, , 
502482.810, 101871.786, 28.08, -0.250363, , 
500365.262, 101866.952, 28.12, -0.240966, , 
498927.405, 101871.190, 28.16, -0.234396, , 
497207.690, 101839.524, 28.20, -0.227326, , 
495588.571, 101866.405, 28.25, -0.219392, , 
494076.452, 101901.214, 28.29, -0.211746, , 
492300.190, 101860.667, 28.33, -0.204536, , 
490977.214, 101955.619, 28.38, -0.196384, , 
489356.905, 101935.762, 28.42, -0.189383, , 
487967.190, 101952.571, 28.46, -0.182612, , 
486465.571, 101927.500, 28.50, -0.176229, , 
484492.048, 101881.357, 28.54, -0.168100, , 
483061.048, 101874.690, 28.59, -0.161590, , 
481743.857, 101813.286, 28.63, -0.156803, , 
480485.238, 101920.690, 28.67, -0.148543, , 
479081.000, 101926.429, 28.71, -0.141829, , 
477877.571, 101905.190, 28.75, -0.136638, , 
476744.190, 101960.786, 28.80, -0.130067, , 
475311.452, 101919.643, 28.84, -0.124202, , 
474222.238, 101952.690, 28.88, -0.118309, , 
472952.738, 101663.381, 28.92, -0.118672, , 
471839.833, 101822.167, 28.97, -0.109858, , 
470699.357, 101912.071, 29.01, -0.102426, , 
469501.238, 101944.500, 29.05, -0.095974, , 
468152.833, 101918.381, 29.09, -0.090078, , 
467279.905, 101939.881, 29.13, -0.085404, , 
466189.000, 101868.881, 29.18, -0.081712, , 
465198.952, 101852.857, 29.22, -0.077281, , 
464446.405, 101934.571, 29.26, -0.071833, , 
463252.429, 101939.714, 29.30, -0.065927, , 
462316.238, 101891.286, 29.34, -0.062444, , 
461429.524, 101901.619, 29.39, -0.057895, , 
461075.024, 101944.976, 29.43, -0.055208, , 
460459.357, 101984.690, 29.47, -0.051325, , 
459352.095, 101931.405, 29.51, -0.047083, , 
458610.357, 101861.262, 29.56, -0.044995, , 
457884.405, 101851.119, 29.60, -0.041654, , 
457278.643, 101902.143, 29.64, -0.037547, , 
456911.524, 101871.905, 29.68, -0.036408, , 
456414.571, 101916.929, 29.72, -0.032965, , 
456172.857, 101935.643, 29.77, -0.031359, , 
455549.405, 101888.833, 29.81, -0.029315, , 
455529.881, 101881.143, 29.85, -0.029389, , 
455106.024, 101870.619, 29.89, -0.027526, , 
454801.929, 101828.048, 29.93, -0.026962, , 
454700.143, 101820.667, 29.98, -0.026622, , 
454918.000, 101811.905, 30.02, -0.027894, , 
454913.667, 101772.500, 30.06, -0.028743, , 
455464.952, 101839.524, 30.10, -0.029987, , 
455912.810, 101854.095, 30.15, -0.031877, , 
456547.238, 101925.738, 30.19, -0.033424, , 
456960.214, 101882.571, 30.23, -0.036412, , 
457268.571, 101832.929, 30.27, -0.039027, , 
457974.548, 101828.429, 30.32, -0.042598, , 
458618.952, 101870.500, 30.36, -0.044833, , 
459493.000, 101867.929, 30.40, -0.049175, , 
460380.238, 101807.405, 30.44, -0.054853, , 
461388.571, 101795.071, 30.48, -0.060049, , 
462620.048, 101797.524, 30.53, -0.065994, , 
463982.571, 101822.190, 30.57, -0.072067, , 
465020.548, 101857.833, 30.61, -0.076308, , 
465764.429, 101837.190, 30.65, -0.080361, , 
467350.714, 101822.762, 30.70, -0.088332, , 
468676.429, 101865.405, 30.74, -0.093764, , 
469977.429, 101880.333, 30.78, -0.099673, , 
471327.048, 101805.929, 30.82, -0.107770, , 
472644.976, 101559.857, 30.86, -0.119500, , 
473990.881, 101700.500, 30.91, -0.122785, , 
475194.071, 101903.071, 30.95, -0.124012, , 
476310.810, 101845.095, 30.99, -0.130575, , 
477563.429, 101833.976, 31.03, -0.136731, , 
478916.500, 101867.190, 31.07, -0.142365, , 
479747.762, 101801.857, 31.12, -0.147711, , 
481170.690, 101854.714, 31.16, -0.153208, , 
482423.095, 101905.714, 31.20, -0.157931, , 
483731.405, 101951.452, 31.24, -0.163016, , 
484107.143, 101913.643, 31.29, -0.165598, , 
484720.714, 101897.167, 31.33, -0.168813, 4, 1.120
486006.524, 101889.810, 31.37, -0.174937, , 
486501.119, 101810.333, 31.41, -0.178982, , 
487456.048, 101827.167, 31.46, -0.183023, , 
488083.881, 101814.119, 31.50, -0.186208, , 
488906.286, 101861.357, 31.54, -0.188953, , 
489391.929, 101821.357, 31.58, -0.192071, , 
489615.952, 101804.190, 31.62, -0.193480, , 
490200.024, 101760.762, 31.67, -0.197124, , 
490647.786, 101778.905, 31.71, -0.198777, , 
491433.405, 101814.405, 31.75, -0.201593, , 
491824.095, 101814.310, 31.79, -0.203383, , 
492009.500, 101834.976, 31.84, -0.203775, , 
492354.976, 101899.857, 31.88, -0.203921, , 
492692.548, 101946.500, 31.92, -0.204434, , 
492615.214, 101895.690, 31.96, -0.205202, , 
492929.381, 101939.952, 32.01, -0.205660, , 
492735.786, 101897.048, 32.05, -0.205723, , 
492599.786, 101880.738, 32.09, -0.205462, , 
492392.024, 101880.381, 32.13, -0.204520, , 
492326.810, 101868.952, 32.17, -0.204475, , 
491733.095, 101874.310, 32.22, -0.201641, , 
491362.095, 101873.214, 32.26, -0.199967, , 
491133.881, 101901.833, 32.30, -0.198289, , 
490491.381, 101887.333, 32.34, -0.195663, , 
489755.976, 101889.833, 32.38, -0.192231, , 
488700.905, 101853.881, 32.43, -0.188172, , 
487242.214, 101817.524, 32.47, -0.182249, , 
486958.119, 101866.857, 32.51, -0.179846, , 
485505.071, 101798.905, 32.55, -0.174622, , 
483835.214, 101718.024, 32.60, -0.168658, , 
482904.452, 101719.810, 32.64, -0.164285, , 
481699.857, 101694.000, 32.68, -0.159235, , 
480706.190, 101688.690, 32.72, -0.154706, , 
479785.071, 101785.405, 32.76, -0.148250, , 
478956.095, 101834.452, 32.81, -0.143274, , 
477517.238, 101834.452, 32.85, -0.136503, , 
476308.548, 101834.452, 32.89, -0.130800, , 
475063.262, 101834.452, 32.93, -0.124908, , 
473972.262, 101834.452, 32.98, -0.119734, , 
472714.833, 101834.452, 33.02, -0.113756, , 
471854.786, 101834.452, 33.07, -0.109658, , 
470508.952, 101834.452, 33.11, -0.103230, , 
469450.524, 101834.452, 33.15, -0.098162, , 
468542.119, 101834.452, 33.19, -0.093803, , 
467511.143, 101834.452, 33.23, -0.088846, , 
467078.190, 101834.452, 33.28, -0.086761, , 
466260.333, 101808.405, 33.32, -0.083392, , 
465529.786, 101826.833, 33.36, -0.079456, , 
464643.143, 101794.381, 33.40, -0.075883, , 
464056.167, 101852.048, 33.44, -0.071764, , 
463384.595, 101880.000, 33.49, -0.067887, , 
462904.595, 101896.571, 33.53, -0.065189, , 
462486.095, 101898.810, 33.57, -0.063104, , 
461571.500, 101810.881, 33.62, -0.060592, , 
461094.857, 101790.214, 33.66, -0.058724, , 
460575.738, 101782.071, 33.70, -0.056369, , 
460133.857, 101867.548, 33.74, -0.052320, , 
459680.643, 101876.905, 33.78, -0.049895, , 
459033.595, 101864.738, 33.83, -0.046994, , 
458666.667, 101853.024, 33.87, -0.045453, , 
458343.690, 101828.333, 33.91, -0.044414, , 
458156.524, 101919.214, 33.95, -0.041487, , 
457277.405, 101784.810, 34.00, -0.040134, , 
457063.381, 101813.595, 34.04, -0.038444, , 
456529.881, 101745.619, 34.08, -0.037319, , 
456133.595, 101669.667, 34.12, -0.037045, , 
456135.810, 101725.000, 34.16, -0.035832, , 
456180.619, 101750.548, 34.21, -0.035488, , 
456406.857, 101745.333, 34.25, -0.036719, , 
456665.119, 101761.000, 34.29, -0.037645, , 
456455.476, 101728.429, 34.33, -0.037332, , 
456612.548, 101717.595, 34.37, -0.038346, , 
456505.476, 101685.786, 34.42, -0.038522, , 
456884.190, 101665.952, 34.46, -0.040828, , 
457276.690, 101689.690, 34.50, -0.042235, , 
458019.524, 101796.000, 34.54, -0.043536, , 
458364.976, 101800.452, 34.59, -0.045134, , 
458966.810, 101768.571, 34.63, -0.048792, , 
459599.833, 101806.881, 34.67, -0.051047, , 
460179.262, 101874.952, 34.71, -0.052378, , 
460754.405, 101907.238, 34.75, -0.054476, , 
461347.095, 101854.952, 34.80, -0.058524, , 
461742.429, 101754.429, 34.84, -0.062673, , 
462627.762, 101758.738, 34.88, -0.066889, , 
463509.500, 101802.786, 34.92, -0.070200, , 
464688.881, 101833.905, 34.97, -0.075231, , 
465937.119, 101861.071, 35.01, -0.080668, , 
467184.929, 101834.548, 35.05, -0.087273, , 
468247.524, 101864.548, 35.09, -0.091723, , 
469554.048, 101880.476, 35.14, -0.097641, , 
471302.786, 101937.810, 35.18, -0.104741, , 
472798.786, 101982.048, 35.22, -0.110896, , 
474076.524, 101886.143, 35.26, -0.119087, , 
475839.071, 101923.667, 35.30, -0.126610, , 
477560.952, 101897.405, 35.34, -0.135319, , 
479043.167, 101892.381, 35.39, -0.142403, , 
480638.905, 101858.952, 35.43, -0.150626, , 
482511.548, 101862.238, 35.47, -0.159304, , 
484531.690, 101911.643, 35.52, -0.167615, , 
485714.167, 101832.524, 35.56, -0.174848, , 
487215.905, 101820.357, 35.60, -0.182064, , 
488952.905, 101793.548, 35.64, -0.190666, , 
490732.024, 101830.095, 35.69, -0.198032, , 
492273.548, 101842.500, 35.73, -0.204816, , 
493670.548, 101817.286, 35.77, -0.211750, , 
495197.524, 101840.452, 35.81, -0.218189, , 
496602.238, 101810.381, 35.85, -0.225228, , 
497949.905, 101811.214, 35.89, -0.231308, , 
499300.810, 101845.929, 35.94, -0.236638, , 
500137.095, 101792.714, 35.98, -0.241580, , 
501314.048, 101749.024, 36.02, -0.247836, , 
502447.310, 101764.738, 36.06, -0.252570, , 
503183.214, 101748.762, 36.11, -0.256217, , 
504145.548, 101748.524, 36.15, -0.260522, , 
505250.000, 101747.476, 36.19, -0.265470, , 
506338.286, 101785.214, 36.23, -0.269478, , 
507123.929, 101797.238, 36.27, -0.272701, , 
508064.500, 101836.643, 36.32, -0.276000, , 
508634.833, 101808.095, 36.36, -0.279156, , 
509445.000, 101813.190, 36.40, -0.282625, , 
510122.595, 101777.381, 36.44, -0.286408, , 
511147.238, 101879.238, 36.49, -0.288673, , 
511756.690, 101875.571, 36.53, -0.291435, , 
511948.381, 101817.881, 36.57, -0.293553, , 
513036.690, 101899.595, 36.61, -0.296526, , 
513341.024, 101844.714, 36.65, -0.299073, , 
513899.286, 101887.952, 36.70, -0.300564, , 
514351.810, 101877.381, 36.74, -0.302778, , 
515143.429, 101906.643, 36.78, -0.305593, , 
515293.048, 101810.000, 36.82, -0.308382, , 
516178.024, 101820.357, 36.87, -0.312014, , 
516791.238, 101900.143, 36.91, -0.312924, , 
516927.738, 101944.500, 36.95, -0.312539, , 
516783.524, 101915.286, 36.99, -0.312556, , 
517206.643, 101921.476, 37.03, -0.314261, , 
517724.952, 101942.381, 37.08, -0.316053, , 
517722.976, 101939.905, 37.12, -0.316099, , 
517405.262, 101874.357, 37.16, -0.316165, , 
517413.905, 101862.095, 37.20, -0.316474, , 
517481.262, 101890.286, 37.25, -0.316144, , 
517973.119, 101965.524, 37.29, -0.316621, , 
517743.548, 101894.262, 37.33, -0.317197, , 
517962.690, 101896.071, 37.37, -0.318109, , 
518036.786, 101885.381, 37.42, -0.318667, , 
518499.571, 101970.048, 37.46, -0.318807, , 
518697.333, 101990.524, 37.50, -0.319214, , 
518991.429, 101995.881, 37.54, -0.320371, , 
519058.333, 101985.643, 37.58, -0.320887, , 
518122.571, 101773.524, 37.63, -0.321512, , 
518419.357, 101859.095, 37.67, -0.320909, , 
518700.810, 101841.429, 37.71, -0.322521, , 
518539.333, 101690.262, 37.75, -0.325163, , 
518764.238, 101748.048, 37.79, -0.324860, , 
518806.524, 101737.333, 37.84, -0.325281, , 
519213.333, 101835.310, 37.88, -0.324879, , 
519615.000, 101836.214, 37.92, -0.326599, , 
519991.381, 101873.738, 37.96, -0.327399, , 
520273.571, 101895.238, 38.01, -0.328145, , 
520536.595, 101918.833, 38.05, -0.328762, , 
520519.429, 101910.786, 38.09, -0.328865, , 
520747.524, 101903.619, 38.13, -0.330009, , 
520914.571, 101913.738, 38.17, -0.330508, , 
520911.429, 101896.286, 38.22, -0.330880, , 
520999.214, 101867.333, 38.26, -0.331898, , 
521508.119, 101880.024, 38.30, -0.333815, , 
521725.476, 101740.905, 38.34, -0.337828, , 
521789.595, 101576.310, 38.39, -0.341748, , 
521921.405, 101768.310, 38.43, -0.338067, , 
522027.548, 101875.905, 38.47, -0.336146, , 
522069.714, 101848.476, 38.51, -0.336934, , 
522487.476, 101873.238, 38.56, -0.338187, , 
522806.310, 101890.143, 38.60, -0.339187, , 
522709.548, 101819.333, 38.64, -0.340335, , 
522756.595, 101774.405, 38.68, -0.341530, , 
522901.143, 101782.881, 38.72, -0.341965, , 
523266.095, 101808.452, 38.77, -0.342970, , 
523711.571, 101861.190, 38.81, -0.343720, , 
523924.929, 101849.143, 38.85, -0.344902, , 
524162.833, 101873.976, 38.89, -0.345375, , 
524486.905, 101930.167, 38.94, -0.345525, , 
524299.238, 101847.095, 38.98, -0.346555, , 
524266.643, 101840.810, 39.02, -0.346554, , 
524666.881, 101851.476, 39.06, -0.348035, , 
525120.262, 101874.952, 39.10, -0.349461, , 
525212.286, 101859.500, 39.15, -0.350196, 5, 1.115
525138.143, 101887.071, 39.19, -0.349270, , 
524945.405, 101858.667, 39.23, -0.349071, , 
525241.167, 101870.452, 39.27, -0.350078, , 
525728.143, 101939.095, 39.32, -0.350648, , 
525810.976, 101944.452, 39.36, -0.350884, , 
526071.071, 101913.762, 39.40, -0.352675, , 
525837.214, 101849.786, 39.44, -0.353087, , 
526200.524, 101877.548, 39.48, -0.354028, , 
526008.738, 101832.214, 39.53, -0.354209, , 
526358.333, 101891.500, 39.57, -0.354395, , 
526159.167, 101842.190, 39.61, -0.354632, , 
526404.476, 101864.119, 39.65, -0.355197, , 
526521.714, 101855.619, 39.69, -0.355886, , 
526673.833, 101867.810, 39.74, -0.356267, , 
526762.452, 101880.381, 39.78, -0.356367, , 
526915.405, 101857.095, 39.82, -0.357535, , 
526704.095, 101809.214, 39.86, -0.357691, , 
526926.000, 101886.690, 39.90, -0.356927, , 
526989.214, 101859.810, 39.95, -0.357790, , 
526948.976, 101822.286, 39.99, -0.358448, , 
526975.190, 101798.786, 40.03, -0.359079, , 
527044.571, 101816.333, 40.07, -0.358988, , 
526977.548, 101800.333, 40.12, -0.359055, , 
527350.643, 101867.190, 40.16, -0.359170, , 
527348.143, 101836.310, 40.20, -0.359842, , 
527332.476, 101834.238, 40.24, -0.359821, , 
527329.952, 101841.000, 40.29, -0.359661, , 
527696.119, 101889.119, 40.33, -0.360160, , 
527567.119, 101845.048, 40.37, -0.360583, , 
527579.381, 101828.167, 40.41, -0.361008, , 
527586.548, 101823.881, 40.46, -0.361134, , 
527603.905, 101801.690, 40.50, -0.361698, , 
528063.405, 101867.167, 40.54, -0.362210, , 
528009.429, 101838.810, 40.58, -0.362607, , 
527811.500, 101793.476, 40.62, -0.362765, , 
527711.452, 101793.476, 40.67, -0.362339, , 
527774.000, 101793.476, 40.71, -0.362605, , 
527815.214, 101793.476, 40.75, -0.362781, , 
527790.286, 101793.476, 40.79, -0.362675, , 
528100.690, 101793.476, 40.84, -0.363998, , 
527892.333, 101793.476, 40.88, -0.363110, , 
527647.881, 101793.476, 40.92, -0.362067, , 
527933.048, 101793.476, 40.96, -0.363283, , 
528312.286, 101793.476, 41.00, -0.364899, , 
528274.452, 101793.476, 41.05, -0.364738, , 
528544.119, 101793.476, 41.09, -0.365887, , 
528516.786, 101845.262, 41.13, -0.364626, , 
528692.548, 101852.381, 41.17, -0.365217, , 
528695.048, 101835.405, 41.22, -0.365602, , 
528686.167, 101902.476, 41.26, -0.364083, , 
528417.214, 101805.000, 41.30, -0.365092, , 
528433.619, 101826.952, 41.34, -0.364676, , 
528766.738, 101831.333, 41.38, -0.365998, , 
528798.881, 101831.738, 41.43, -0.366125, , 
529067.643, 101899.810, 41.47, -0.365765, , 
528636.310, 101797.762, 41.51, -0.366184, , 
528676.976, 101844.452, 41.55, -0.365326, , 
528597.595, 101853.881, 41.60, -0.364779, , 
528638.976, 101853.048, 41.64, -0.364974, , 
528606.595, 101881.500, 41.68, -0.364208, , 
528583.190, 101878.667, 41.72, -0.364170, , 
528227.429, 101836.357, 41.77, -0.363590, , 
528189.095, 101870.762, 41.81, -0.362667, , 
527939.881, 101800.548, 41.85, -0.363156, , 
527885.333, 101788.714, 41.89, -0.363185, , 
527793.619, 101791.190, 41.93, -0.362739, , 
527642.952, 101775.738, 41.98, -0.362439, , 
527593.476, 101797.857, 42.02, -0.361739, , 
527368.167, 101874.095, 42.06, -0.359093, , 
527126.024, 101820.667, 42.10, -0.359240, , 
527107.690, 101844.905, 42.15, -0.358626, , 
526762.738, 101865.214, 42.19, -0.356704, , 
526342.833, 101795.595, 42.23, -0.356448, , 
525922.048, 101748.595, 42.27, -0.355687, , 
525701.500, 101712.857, 42.32, -0.355534, , 
525469.714, 101683.524, 42.36, -0.355190, , 
525389.190, 101775.381, 42.40, -0.352813, , 
524610.976, 101632.048, 42.44, -0.352649, , 
524364.190, 101657.905, 42.48, -0.351018, , 
524125.952, 101668.690, 42.53, -0.349756, , 
523753.905, 101673.452, 42.57, -0.348053, , 
523486.071, 101677.619, 42.61, -0.346810, , 
523273.476, 101700.071, 42.65, -0.345399, , 
523141.310, 101738.714, 42.69, -0.343975, , 
522569.024, 101682.595, 42.74, -0.342754, , 
522118.500, 101664.905, 42.78, -0.341204, , 
522064.238, 101708.143, 42.82, -0.340013, , 
521624.357, 101658.548, 42.86, -0.339214, , 
521247.310, 101635.167, 42.90, -0.338105, , 
520883.643, 101636.000, 42.95, -0.336515, , 
520660.905, 101660.976, 42.99, -0.335000, , 
520660.119, 101705.262, 43.03, -0.334016, , 
520468.929, 101702.929, 43.07, -0.333242, , 
519936.905, 101617.048, 43.12, -0.332841, , 
519819.214, 101702.024, 43.16, -0.330451, , 
519782.000, 101724.167, 43.20, -0.329799, , 
519359.190, 101667.905, 43.24, -0.329213, , 
518951.619, 101648.548, 43.28, -0.327875, , 
518642.071, 101643.452, 43.33, -0.326645, , 
518504.786, 101668.690, 43.37, -0.325490, , 
518317.071, 101682.929, 43.41, -0.324360, , 
518335.048, 101733.762, 43.45, -0.323314, , 
517907.714, 101676.381, 43.50, -0.322727, , 
517667.595, 101676.452, 43.54, -0.321682, , 
517726.262, 101688.857, 43.58, -0.321663, , 
