FlowCell Text Data File: 230207_sample4.csv
Software Version: 2.00Q
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.207
Date: 2023-02-07
Time: 17:17:51
User: Riyaz Shah

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Sorvall/Thermo/Fisher
Rotor Model: TH-641
Speed: 38 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2.0
w2t:  x 10^0
Number of Tubes: 2
Sample Volume: 0.5 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Meniscus sensing
Fail-safe Distance (M): 8 mm
Number of fractions: 10
Distance/fraction: 7.83 mm
Start Distance: 0.00 mm
Volume/fraction: 1.117 ml
Data Samples/mm: 22.94

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 218 ms
Averaging: 1 samples
LED1 (260 nm) On Time: 10 ms
Sample A Zero: 466075
Source A Zero: 105609.6

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
517738.762, 101341.262, 21.16, -0.329423, , 
516828.095, 101331.476, 21.20, -0.325678, , 
515940.071, 101332.571, 21.25, -0.321784, , 
515069.357, 101288.262, 21.29, -0.318967, , 
514220.857, 101276.881, 21.33, -0.315509, , 
513795.595, 101324.190, 21.37, -0.312597, , 
513250.310, 101252.310, 21.41, -0.311804, , 
512088.810, 101140.071, 21.45, -0.309201, , 
511522.286, 101188.500, 21.50, -0.305633, , 
510786.690, 101194.095, 21.54, -0.302270, , 
510095.571, 101244.262, 21.58, -0.298108, , 
509393.190, 101305.024, 21.62, -0.293657, , 
508552.810, 101274.190, 21.67, -0.290626, , 
507615.167, 101246.833, 21.71, -0.287081, , 
506610.905, 101192.452, 21.75, -0.283833, , 
506068.214, 101239.952, 21.79, -0.280365, , 
505814.381, 101296.333, 21.83, -0.277983, , 
504865.357, 101254.286, 21.88, -0.274691, , 
503983.238, 101217.452, 21.92, -0.271574, , 
502644.452, 101214.929, 21.96, -0.265645, , 
502420.429, 101328.881, 22.00, -0.262109, , 
501323.286, 101259.500, 22.05, -0.258731, , 
500549.738, 101225.976, 22.09, -0.256001, , 
499814.667, 101197.643, 22.13, -0.253324, , 
499242.238, 101246.762, 22.17, -0.249653, , 
498505.000, 101314.476, 22.21, -0.244822, , 
497511.429, 101244.905, 22.26, -0.241878, , 
496802.810, 101220.524, 22.30, -0.239213, , 
495888.667, 101227.310, 22.34, -0.234917, , 
495008.024, 101220.714, 22.39, -0.231064, , 
494340.143, 101212.429, 22.43, -0.228210, , 
493598.071, 101236.881, 22.47, -0.224285, , 
493037.024, 101235.810, 22.51, -0.221750, , 
492605.857, 101264.262, 22.55, -0.219148, , 
491874.024, 101222.048, 22.60, -0.216741, , 
490998.452, 101250.595, 22.64, -0.212097, , 
490603.286, 101283.571, 22.68, -0.209552, , 
489620.619, 101284.048, 22.72, -0.205029, , 
488809.095, 101218.571, 22.77, -0.202752, , 
488183.690, 101264.119, 22.81, -0.198858, , 
488119.738, 101261.167, 22.85, -0.198629, , 
487561.595, 101240.929, 22.89, -0.196504, , 
486884.143, 101248.833, 22.93, -0.193199, , 
486672.262, 101266.024, 22.98, -0.191837, , 
486190.786, 101255.214, 23.02, -0.189850, , 
485754.405, 101272.000, 23.06, -0.187456, , 
484866.714, 101195.881, 23.10, -0.185032, , 
484457.214, 101237.571, 23.14, -0.182204, , 
483929.738, 101220.881, 23.19, -0.180123, , 
483666.262, 101229.143, 23.23, -0.178714, , 
482636.452, 101172.048, 23.27, -0.175187, , 
482373.357, 101173.857, 23.31, -0.173920, , 
482396.238, 101147.405, 23.36, -0.174615, , 
482121.000, 101172.190, 23.40, -0.172779, , 
481885.571, 101172.571, 23.44, -0.171671, , 
481825.429, 101182.000, 23.48, -0.171181, 3, 1.115
482017.690, 101244.429, 23.52, -0.170690, , 
481589.452, 101270.476, 23.57, -0.168111, , 
481132.762, 101261.357, 23.61, -0.166179, , 
481228.810, 101236.333, 23.65, -0.167184, , 
481266.452, 101279.190, 23.69, -0.166408, , 
481068.905, 101271.214, 23.73, -0.165661, , 
480996.071, 101229.452, 23.78, -0.166249, , 
481064.238, 101186.119, 23.82, -0.167531, , 
480531.071, 101259.571, 23.86, -0.163402, , 
481201.643, 101241.071, 23.90, -0.166952, , 
481963.476, 101278.571, 23.95, -0.169678, , 
482238.976, 101269.881, 23.99, -0.171158, , 
482463.762, 101290.500, 24.03, -0.171748, , 
482264.667, 101210.810, 24.08, -0.172591, , 
482697.881, 101222.381, 24.12, -0.174354, , 
483383.429, 101264.762, 24.16, -0.176606, , 
483356.762, 101197.690, 24.20, -0.177973, , 
483937.952, 101240.548, 24.24, -0.179724, , 
484276.143, 101244.381, 24.28, -0.181211, , 
484765.548, 101210.190, 24.33, -0.184244, , 
485305.905, 101206.476, 24.37, -0.186834, , 
486203.143, 101207.024, 24.41, -0.190979, , 
486689.357, 101239.714, 24.45, -0.192501, , 
487751.310, 101289.738, 24.50, -0.196295, , 
488650.524, 101287.357, 24.54, -0.200493, , 
489310.714, 101244.238, 24.58, -0.204489, , 
490393.405, 101302.262, 24.62, -0.208174, , 
491024.810, 101268.238, 24.67, -0.211825, , 
492052.119, 101312.667, 24.71, -0.215542, , 
492798.786, 101348.881, 24.75, -0.218150, , 
493592.095, 101291.643, 24.79, -0.223041, , 
494448.190, 101257.476, 24.83, -0.227700, , 
495259.357, 101230.071, 24.88, -0.231998, , 
495963.857, 101216.762, 24.92, -0.235493, , 
496960.786, 101200.833, 24.96, -0.240366, , 
497776.548, 101200.833, 25.00, -0.244057, , 
499170.286, 101200.833, 25.05, -0.250349, , 
500307.714, 101200.833, 25.09, -0.255472, , 
501231.810, 101200.833, 25.13, -0.259624, , 
501977.738, 101200.833, 25.17, -0.262971, , 
502968.619, 101200.833, 25.22, -0.267409, , 
503647.524, 101200.833, 25.26, -0.270444, , 
504341.452, 101200.833, 25.30, -0.273543, , 
505536.452, 101200.833, 25.34, -0.278869, , 
506509.095, 101200.833, 25.39, -0.283195, , 
507298.024, 101200.833, 25.43, -0.286697, , 
508430.571, 101334.000, 25.47, -0.288756, , 
509576.452, 101305.643, 25.51, -0.294452, , 
510358.000, 101262.238, 25.55, -0.298866, , 
511605.833, 101297.571, 25.60, -0.303576, , 
512149.857, 101349.214, 25.64, -0.304821, , 
512114.452, 101281.071, 25.68, -0.306179, , 
512904.762, 101320.167, 25.72, -0.308781, , 
513178.405, 101308.667, 25.77, -0.310236, , 
513870.976, 101309.095, 25.81, -0.313262, , 
514321.619, 101304.952, 25.85, -0.315327, , 
515065.976, 101211.357, 25.89, -0.320661, , 
515622.048, 101252.667, 25.94, -0.322171, , 
515825.452, 101262.024, 25.98, -0.322851, , 
516044.071, 101198.524, 26.02, -0.325216, , 
516616.524, 101276.214, 26.06, -0.325984, , 
517185.190, 101288.881, 26.11, -0.328179, , 
517428.714, 101286.190, 26.15, -0.329298, , 
518280.881, 101303.452, 26.19, -0.332618, , 
518261.000, 101263.357, 26.23, -0.333422, , 
519159.714, 101270.762, 26.27, -0.337157, , 
519208.286, 101227.167, 26.32, -0.338336, , 
519617.619, 101281.476, 26.36, -0.338903, , 
519683.452, 101206.690, 26.40, -0.340850, , 
520095.571, 101286.548, 26.44, -0.340859, , 
520213.524, 101265.214, 26.48, -0.341843, , 
519849.024, 101212.262, 26.53, -0.341443, , 
520055.381, 101171.167, 26.57, -0.343250, , 
520034.476, 101196.738, 26.61, -0.342591, , 
520127.357, 101192.690, 26.65, -0.343083, , 
520062.857, 101240.667, 26.69, -0.341737, , 
520477.095, 101268.024, 26.74, -0.342921, , 
520546.357, 101254.238, 26.78, -0.343527, , 
520264.690, 101269.643, 26.82, -0.341966, , 
520416.786, 101329.690, 26.86, -0.341290, , 
520692.381, 101311.024, 26.91, -0.342896, , 
520496.643, 101270.357, 26.95, -0.342953, , 
519805.976, 101229.976, 26.99, -0.340863, , 
520587.381, 101309.738, 27.03, -0.342471, , 
520726.000, 101262.690, 27.07, -0.344115, , 
520204.905, 101258.286, 27.12, -0.341960, , 
520122.024, 101336.405, 27.16, -0.339866, , 
520240.095, 101268.905, 27.20, -0.341876, , 
520069.286, 101241.524, 27.24, -0.341746, , 
519588.786, 101251.762, 27.29, -0.339438, , 
518868.476, 101115.452, 27.33, -0.339348, , 
519157.357, 101165.333, 27.37, -0.339491, , 
519053.119, 101169.714, 27.41, -0.338941, , 
518640.190, 101067.595, 27.45, -0.339423, , 
517975.762, 101045.524, 27.50, -0.337029, , 
517752.024, 101064.952, 27.54, -0.335625, , 
517765.524, 101085.500, 27.58, -0.335226, , 
517248.167, 101009.095, 27.62, -0.334678, , 
516679.548, 101079.881, 27.67, -0.330626, , 
516937.333, 101246.619, 27.71, -0.328039, , 
516139.905, 101146.024, 27.75, -0.326802, , 
515306.405, 101106.595, 27.79, -0.324042, , 
515020.571, 101118.738, 27.84, -0.322523, , 
514321.762, 101124.048, 27.88, -0.319350, , 
513483.143, 101102.381, 27.92, -0.316159, , 
513346.571, 101101.333, 27.96, -0.315584, , 
512657.214, 101168.738, 28.00, -0.311060, , 
512005.714, 101306.881, 28.05, -0.305128, , 
511401.548, 101233.071, 28.09, -0.304111, , 
510567.524, 101248.905, 28.13, -0.300086, , 
509850.548, 101270.571, 28.17, -0.296442, , 
509002.976, 101269.619, 28.22, -0.292719, , 
508172.357, 101333.190, 28.26, -0.287631, , 
507278.310, 101288.643, 28.30, -0.284658, , 
505997.024, 101299.476, 28.34, -0.278726, , 
504973.190, 101272.333, 28.38, -0.274771, , 
503368.357, 101274.024, 28.43, -0.267570, , 
502318.905, 101252.238, 28.47, -0.263357, , 
501486.452, 101231.548, 28.51, -0.260084, , 
500082.571, 101185.762, 28.55, -0.254794, , 
499204.262, 101206.690, 28.59, -0.250372, , 
498198.024, 101394.333, 28.64, -0.241663, , 
496979.929, 101382.048, 28.68, -0.236427, , 
495904.833, 101397.571, 28.72, -0.231209, , 
494020.262, 101135.643, 28.76, -0.228461, , 
493151.643, 101239.429, 28.80, -0.222192, , 
492188.857, 101497.048, 28.85, -0.212075, , 
490665.524, 101411.643, 28.89, -0.206994, , 
489038.190, 101415.786, 28.93, -0.199426, , 
487663.905, 101373.071, 28.97, -0.194041, , 
486126.667, 101329.571, 29.02, -0.187901, , 
484322.881, 101300.619, 29.06, -0.180179, , 
482227.143, 101317.976, 29.10, -0.170034, , 
481337.738, 101353.476, 29.14, -0.165091, , 
479669.048, 101380.476, 29.19, -0.156676, , 
477916.619, 101350.214, 29.23, -0.149111, , 
476037.976, 101316.881, 29.27, -0.140988, , 
474019.667, 101324.619, 29.31, -0.131254, , 
472452.595, 101365.762, 29.36, -0.122889, , 
470931.071, 101444.952, 29.40, -0.113872, , 
468800.429, 101422.357, 29.44, -0.104169, , 
466996.381, 101411.881, 29.48, -0.095724, , 
465188.119, 101428.452, 29.53, -0.086626, , 
462919.976, 101418.190, 29.57, -0.075854, , 
461157.310, 101402.976, 29.61, -0.067606, , 
458726.738, 101374.333, 29.65, -0.056349, , 
456602.357, 101411.214, 29.69, -0.045085, , 
454891.143, 101437.619, 29.73, -0.036049, , 
452842.500, 101381.429, 29.78, -0.027138, , 
450823.643, 101316.762, 29.82, -0.018519, , 
448602.357, 101207.024, 29.86, -0.009842, , 
446673.857, 101260.286, 29.90, 0.001037, , 
444661.429, 101285.738, 29.95, 0.011765, , 
442418.143, 101252.190, 29.99, 0.022401, , 
440233.095, 101236.595, 30.03, 0.033197, , 
438411.214, 101226.524, 30.07, 0.042306, , 
436441.238, 101196.857, 30.12, 0.051781, , 
434726.905, 101235.786, 30.16, 0.061504, , 
432719.405, 101214.214, 30.20, 0.071440, , 
430858.762, 101213.571, 30.24, 0.081124, , 
429085.714, 101245.714, 30.28, 0.091118, , 
427269.095, 101236.024, 30.33, 0.100451, , 
425772.381, 101293.429, 30.37, 0.109623, , 
423782.929, 101207.310, 30.41, 0.118249, , 
422102.190, 101201.643, 30.45, 0.127066, , 
420860.000, 101246.976, 30.50, 0.134707, , 
419279.143, 101249.405, 30.54, 0.143230, , 
418365.952, 101305.262, 30.58, 0.149378, , 
416935.857, 101253.381, 30.62, 0.155931, , 
415827.310, 101270.571, 30.67, 0.162304, , 
414826.167, 101284.190, 30.71, 0.168031, , 
413900.119, 101312.857, 30.75, 0.173698, , 
413019.000, 101308.405, 30.79, 0.178395, , 
412291.500, 101277.286, 30.83, 0.181671, , 
411604.762, 101262.429, 30.88, 0.185092, , 
411541.643, 101321.500, 30.92, 0.186750, , 
410641.071, 101197.976, 30.96, 0.188934, , 
410452.619, 101183.881, 31.00, 0.189654, , 
410410.000, 101182.000, 31.04, 0.189846, , 
410450.262, 101169.024, 31.08, 0.189336, , 
410751.500, 101227.476, 31.13, 0.188985, , 
411028.262, 101217.381, 31.17, 0.187245, , 
411429.024, 101179.095, 31.21, 0.184201, , 
412206.286, 101198.833, 31.25, 0.180392, , 
413090.381, 101238.071, 31.30, 0.176443, , 
413555.214, 101166.333, 31.34, 0.172317, 4, 1.120
414165.690, 101154.690, 31.38, 0.168738, , 
415454.262, 101152.452, 31.42, 0.161698, , 
416559.786, 101192.333, 31.47, 0.156604, , 
417939.452, 101207.810, 31.51, 0.149507, , 
419232.048, 101172.619, 31.55, 0.141775, , 
420550.881, 101177.357, 31.59, 0.134812, , 
422050.810, 101258.476, 31.63, 0.128604, , 
423753.524, 101275.452, 31.68, 0.119920, , 
424928.476, 101243.500, 31.72, 0.112979, , 
426372.976, 101280.381, 31.76, 0.106161, , 
427449.595, 101198.071, 31.80, 0.098656, , 
428737.762, 101152.071, 31.85, 0.090861, , 
430240.167, 101175.548, 31.89, 0.083511, , 
431598.571, 101182.452, 31.93, 0.076571, , 
433243.738, 101258.167, 31.97, 0.069692, , 
434461.619, 101218.595, 32.02, 0.062495, , 
435322.262, 101203.667, 32.06, 0.057710, , 
436283.524, 101174.119, 32.10, 0.052089, , 
437870.286, 101258.595, 32.14, 0.045797, , 
438892.071, 101266.905, 32.18, 0.040736, , 
439575.833, 101267.690, 32.23, 0.037250, , 
440445.500, 101275.929, 32.27, 0.032986, , 
441194.881, 101238.595, 32.31, 0.028330, , 
441709.262, 101188.024, 32.35, 0.024584, , 
442245.810, 101204.810, 32.40, 0.022225, , 
442650.310, 101168.833, 32.44, 0.019367, , 
442963.857, 101184.548, 32.48, 0.018123, , 
443395.905, 101156.952, 32.52, 0.015316, , 
443698.333, 101146.976, 32.56, 0.013559, , 
444043.333, 101182.524, 32.61, 0.012601, , 
444363.738, 101217.024, 32.65, 0.011745, , 
444449.762, 101169.405, 32.69, 0.010250, , 
444680.714, 101191.905, 32.73, 0.009582, , 
444789.238, 101195.500, 32.77, 0.009112, , 
444855.143, 101216.500, 32.82, 0.009246, , 
444479.048, 101216.500, 32.86, 0.011149, , 
444510.095, 101195.810, 32.90, 0.010532, , 
444300.786, 101227.238, 32.94, 0.012291, , 
444197.571, 101231.429, 32.99, 0.012907, , 
443938.190, 101231.429, 33.03, 0.014221, , 
443359.619, 101231.429, 33.07, 0.017156, , 
442842.952, 101231.429, 33.11, 0.019780, , 
442199.833, 101231.429, 33.16, 0.023051, , 
441821.000, 101231.429, 33.20, 0.024980, , 
440922.667, 101231.429, 33.24, 0.029560, , 
440583.333, 101231.429, 33.28, 0.031292, , 
439368.500, 101213.833, 33.32, 0.037115, , 
438894.238, 101240.405, 33.37, 0.040136, , 
438035.071, 101204.500, 33.41, 0.043748, , 
436907.857, 101145.810, 33.45, 0.048241, , 
436063.048, 101149.071, 33.49, 0.052669, , 
435411.857, 101160.833, 33.54, 0.056294, , 
434622.786, 101226.333, 33.58, 0.061833, , 
433780.929, 101279.476, 33.62, 0.067377, , 
432576.500, 101258.524, 33.66, 0.073169, , 
431388.976, 101193.952, 33.70, 0.077920, , 
430463.262, 101164.524, 33.75, 0.082099, , 
429790.119, 101258.881, 33.79, 0.087719, , 
428928.190, 101283.810, 33.83, 0.092791, , 
427868.381, 101296.071, 33.88, 0.098631, , 
426417.286, 101208.786, 33.92, 0.104336, , 
423899.524, 101182.833, 33.96, 0.117086, , 
423965.619, 101191.381, 34.00, 0.116925, , 
422969.833, 101209.048, 34.04, 0.122610, , 
421683.429, 101233.738, 34.09, 0.130014, , 
420107.381, 101141.095, 34.13, 0.136380, , 
418681.357, 101135.643, 34.17, 0.143911, , 
417211.262, 101130.024, 34.21, 0.151701, , 
415938.595, 101112.833, 34.26, 0.158194, , 
414689.310, 101123.976, 34.30, 0.165211, , 
413488.643, 101166.071, 34.34, 0.172673, , 
412074.738, 101144.905, 34.38, 0.179911, , 
410715.119, 101151.952, 34.42, 0.187505, , 
409313.881, 101124.833, 34.47, 0.194593, , 
408109.310, 101175.595, 34.51, 0.202354, , 
406763.095, 101112.095, 34.55, 0.208377, , 
405842.381, 101176.048, 34.59, 0.214900, , 
405031.333, 101237.738, 34.63, 0.220774, , 
403978.714, 101275.167, 34.68, 0.227462, , 
402843.286, 101244.643, 34.72, 0.233117, , 
401919.405, 101198.429, 34.76, 0.237257, , 
401042.595, 101214.000, 34.80, 0.242518, , 
400219.429, 101209.786, 34.84, 0.247048, , 
399235.857, 101209.548, 34.89, 0.252580, , 
398519.048, 101194.714, 34.93, 0.256295, , 
397763.595, 101116.905, 34.97, 0.258834, , 
396995.476, 101116.905, 35.02, 0.263184, , 
396850.429, 101238.929, 35.06, 0.266720, , 
396725.048, 101243.333, 35.10, 0.267529, , 
396633.405, 101244.286, 35.14, 0.268070, , 
396479.976, 101251.024, 35.18, 0.269091, , 
396726.762, 101362.214, 35.23, 0.270160, , 
396639.595, 101363.071, 35.27, 0.270674, , 
396671.452, 101312.071, 35.31, 0.269361, , 
397231.786, 101383.143, 35.35, 0.267762, , 
397925.524, 101468.857, 35.39, 0.265737, , 
398269.238, 101401.333, 35.44, 0.262296, , 
398531.452, 101337.833, 35.48, 0.259405, , 
399239.976, 101359.690, 35.52, 0.255893, , 
400077.405, 101314.571, 35.56, 0.250176, , 
401104.619, 101310.357, 35.61, 0.244311, , 
401838.833, 101235.238, 35.65, 0.238526, , 
403012.833, 101287.238, 35.69, 0.233117, , 
404421.881, 101369.024, 35.73, 0.227079, , 
406056.952, 101302.071, 35.78, 0.216512, , 
407563.690, 101278.143, 35.82, 0.207645, , 
409312.595, 101287.952, 35.86, 0.198227, , 
411301.810, 101276.476, 35.90, 0.187061, , 
413456.690, 101299.333, 35.94, 0.175810, , 
415528.286, 101307.976, 35.99, 0.164754, , 
417748.952, 101315.857, 36.03, 0.152934, , 
419821.810, 101275.333, 36.07, 0.140895, , 
422440.286, 101314.000, 36.11, 0.127762, , 
424837.667, 101265.119, 36.15, 0.113940, , 
427540.238, 101309.071, 36.20, 0.100646, , 
430064.143, 101270.762, 36.24, 0.086549, , 
432417.143, 101237.976, 36.28, 0.073541, , 
434781.452, 101212.714, 36.32, 0.060708, , 
437747.190, 101259.310, 36.36, 0.046446, , 
440286.905, 101262.762, 36.41, 0.033504, , 
442825.024, 101244.262, 36.45, 0.020157, , 
445723.881, 101307.857, 36.49, 0.006886, , 
448089.952, 101355.238, 36.53, -0.003977, , 
450451.310, 101303.190, 36.58, -0.016961, , 
452630.833, 101292.095, 36.62, -0.028070, , 
455107.905, 101329.286, 36.66, -0.039526, , 
457292.857, 101304.310, 36.70, -0.050859, , 
459646.167, 101382.095, 36.74, -0.060683, , 
461917.738, 101460.310, 36.79, -0.070042, , 
463291.833, 101405.762, 36.83, -0.077937, , 
464816.786, 101358.405, 36.87, -0.086383, , 
466100.667, 101251.929, 36.92, -0.094956, , 
467863.000, 101246.952, 36.96, -0.103559, , 
469444.381, 101202.810, 37.00, -0.112134, , 
470815.667, 101200.976, 37.04, -0.118739, , 
472666.738, 101298.810, 37.08, -0.125395, , 
474303.500, 101339.976, 37.13, -0.132260, , 
475299.095, 101293.048, 37.17, -0.138022, , 
476610.071, 101340.881, 37.21, -0.143158, , 
477578.762, 101263.857, 37.25, -0.149438, , 
478658.976, 101238.214, 37.30, -0.155093, , 
480159.167, 101323.643, 37.34, -0.160237, , 
481324.833, 101309.690, 37.38, -0.166003, , 
482406.119, 101323.000, 37.42, -0.170757, , 
483456.000, 101301.690, 37.46, -0.176123, , 
484707.357, 101311.143, 37.51, -0.181731, , 
485523.190, 101195.095, 37.55, -0.188094, , 
486483.476, 101323.286, 37.59, -0.189692, , 
487251.238, 101122.190, 37.63, -0.197712, , 
488407.667, 101254.643, 37.67, -0.200101, , 
489035.405, 101230.524, 37.72, -0.203527, , 
489954.095, 101328.643, 37.76, -0.205571, , 
490862.286, 101350.286, 37.80, -0.209258, , 
491384.357, 101449.548, 37.84, -0.209447, , 
491814.048, 101383.119, 37.88, -0.212888, , 
492258.405, 101333.357, 37.93, -0.216025, , 
492833.762, 101343.571, 37.97, -0.218427, , 
493161.429, 101355.405, 38.01, -0.219660, , 
494507.548, 101489.667, 38.05, -0.222816, , 
494946.667, 101456.619, 38.10, -0.225546, , 
495228.167, 101461.595, 38.14, -0.226715, , 
495605.500, 101414.524, 38.18, -0.229474, , 
496030.786, 101394.548, 38.22, -0.231847, , 
496600.786, 101451.619, 38.27, -0.233165, , 
497207.357, 101411.833, 38.31, -0.236795, , 
497486.571, 101413.333, 38.35, -0.238025, , 
497946.452, 101400.119, 38.39, -0.240398, , 
498390.167, 101366.476, 38.43, -0.243149, , 
499177.762, 101409.667, 38.48, -0.245744, , 
499383.143, 101337.571, 38.52, -0.248270, , 
499841.333, 101362.762, 38.56, -0.249775, , 
500293.952, 101358.952, 38.60, -0.251896, , 
500709.952, 101295.214, 38.65, -0.255182, , 
501358.643, 101369.095, 38.69, -0.256455, , 
501912.310, 101429.381, 38.73, -0.257601, , 
502191.976, 101382.762, 38.77, -0.259889, , 
502349.500, 101334.024, 38.82, -0.261677, , 
502815.857, 101338.167, 38.86, -0.263673, , 
502945.000, 101357.262, 38.90, -0.263827, , 
503437.310, 101368.452, 38.94, -0.265781, , 
503640.619, 101370.595, 38.98, -0.266642, , 
504002.952, 101375.667, 39.03, -0.268148, , 
504279.381, 101340.571, 39.07, -0.270161, , 
504403.619, 101310.667, 39.11, -0.271379, , 
504713.190, 101312.071, 39.15, -0.272729, 5, 1.114
505102.405, 101314.119, 39.19, -0.274418, , 
505771.667, 101348.119, 39.24, -0.276643, , 
506209.595, 101395.119, 39.28, -0.277547, , 
506494.000, 101333.619, 39.32, -0.280177, , 
506910.524, 101358.119, 39.36, -0.281482, , 
507450.071, 101363.548, 39.40, -0.283756, , 
507689.690, 101327.952, 39.45, -0.285609, , 
508218.000, 101315.214, 39.49, -0.288232, , 
508920.929, 101371.214, 39.53, -0.290099, , 
509041.643, 101345.476, 39.58, -0.291204, , 
509384.452, 101337.810, 39.62, -0.292890, , 
509711.500, 101336.405, 39.66, -0.294365, , 
509880.810, 101345.786, 39.70, -0.294904, , 
510375.381, 101378.571, 39.74, -0.296358, , 
510670.976, 101345.286, 39.79, -0.298400, , 
511387.929, 101420.143, 39.83, -0.299896, , 
511646.048, 101421.381, 39.87, -0.301004, , 
511687.571, 101416.786, 39.91, -0.301289, , 
511620.405, 101360.333, 39.96, -0.302246, , 
511904.310, 101363.095, 40.00, -0.303433, , 
512068.571, 101355.143, 40.04, -0.304332, , 
511986.762, 101320.786, 40.08, -0.304735, , 
512360.595, 101356.024, 40.12, -0.305596, , 
512587.571, 101349.857, 40.17, -0.306729, , 
512229.310, 101229.762, 40.21, -0.307824, , 
512528.071, 101259.786, 40.25, -0.308469, , 
512845.976, 101315.310, 40.29, -0.308631, , 
513081.929, 101317.238, 40.33, -0.309623, , 
513451.476, 101322.762, 40.38, -0.311121, , 
513687.119, 101313.357, 40.42, -0.312362, , 
513846.262, 101316.071, 40.46, -0.312999, , 
513763.095, 101279.881, 40.50, -0.313439, , 
514022.143, 101272.643, 40.55, -0.314734, , 
514152.952, 101260.095, 40.59, -0.315585, , 
513981.857, 101224.905, 40.63, -0.315618, , 
514519.667, 101224.905, 40.67, -0.317972, , 
514855.333, 101224.905, 40.72, -0.319440, , 
514451.071, 101224.905, 40.76, -0.317672, , 
514595.405, 101224.905, 40.80, -0.318303, , 
514725.048, 101224.905, 40.84, -0.318870, , 
514927.476, 101224.905, 40.88, -0.319755, , 
515267.024, 101224.905, 40.93, -0.321238, , 
515445.381, 101224.905, 40.97, -0.322017, , 
515127.262, 101224.905, 41.01, -0.320628, , 
515320.690, 101224.905, 41.05, -0.321473, , 
515712.167, 101224.905, 41.10, -0.323182, , 
516114.595, 101339.262, 41.14, -0.322396, , 
516253.381, 101348.619, 41.18, -0.322794, , 
515965.262, 101274.833, 41.22, -0.323176, , 
515613.286, 101214.405, 41.27, -0.322984, , 
516329.119, 101325.405, 41.31, -0.323639, , 
516471.738, 101321.071, 41.35, -0.324357, , 
516373.786, 101327.548, 41.39, -0.323786, , 
516388.214, 101290.738, 41.43, -0.324667, , 
516477.238, 101307.905, 41.48, -0.324673, , 
516765.976, 101364.000, 41.52, -0.324685, , 
517306.881, 101420.405, 41.56, -0.325788, , 
517286.071, 101390.476, 41.60, -0.326361, , 
516863.310, 101336.952, 41.65, -0.325710, , 
516799.571, 101310.024, 41.69, -0.326030, , 
516996.000, 101363.738, 41.73, -0.325693, , 
516872.357, 101324.071, 41.77, -0.326035, , 
516783.976, 101319.310, 41.81, -0.325756, , 
516747.333, 101312.167, 41.86, -0.325755, , 
516751.000, 101280.167, 41.90, -0.326482, , 
516905.786, 101326.333, 41.94, -0.326131, , 
516921.310, 101335.405, 41.98, -0.325997, , 
517114.905, 101371.595, 42.03, -0.326036, , 
517325.738, 101414.524, 42.07, -0.326000, , 
517304.857, 101410.881, 42.11, -0.325990, , 
517337.524, 101413.452, 42.15, -0.326075, , 
517360.714, 101441.452, 42.19, -0.325555, , 
516857.619, 101384.667, 42.24, -0.324626, , 
516827.643, 101387.524, 42.28, -0.324432, , 
516701.214, 101304.881, 42.32, -0.325716, , 
516886.119, 101319.810, 42.36, -0.326190, , 
516850.310, 101357.619, 42.40, -0.325194, , 
516489.381, 101291.095, 42.45, -0.325100, , 
516445.952, 101299.619, 42.49, -0.324721, , 
516349.595, 101336.929, 42.53, -0.323473, , 
516250.714, 101306.690, 42.58, -0.323713, , 
516210.595, 101295.786, 42.62, -0.323780, , 
516234.429, 101299.238, 42.66, -0.323808, , 
516494.690, 101391.167, 42.70, -0.322901, , 
516432.762, 101379.905, 42.74, -0.322881, , 
516082.429, 101383.929, 42.78, -0.321264, , 
515592.929, 101322.262, 42.83, -0.320498, , 
515394.190, 101274.095, 42.87, -0.320700, , 
515335.524, 101334.405, 42.91, -0.319105, , 
515075.048, 101267.286, 42.95, -0.319458, , 
514554.357, 101199.214, 43.00, -0.318695, , 
514397.619, 101183.762, 43.04, -0.318353, , 
514185.214, 101180.976, 43.08, -0.317486, , 
513911.143, 101153.595, 43.12, -0.316895, , 
513538.167, 101211.595, 43.17, -0.313971, , 
513476.952, 101228.357, 43.21, -0.313330, , 
513389.881, 101291.310, 43.25, -0.311549, , 
513096.452, 101331.286, 43.29, -0.309375, , 
512933.071, 101366.714, 43.34, -0.307871, , 
512023.071, 101247.024, 43.38, -0.306534, , 
511775.095, 101243.167, 43.42, -0.305530, , 
511579.952, 101270.500, 43.46, -0.304064, , 
511175.333, 101256.286, 43.50, -0.302599, , 
510659.786, 101249.429, 43.55, -0.300481, , 
510283.452, 101230.476, 43.59, -0.299243, , 
